Tank,Week,average temp,Fields.Of.View,power,trophic.level,species,functional type,N-fixer,density
3,1,27.684,40,150,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
29,1,28.328,40,200,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
17,1,27.356,40,250,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
27,1,28.637,40,300,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
14,1,29.458,20,350,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
1,1,30.023,40,400,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
8,1,31.976,40,450,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
11,1,22.853,40,0,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
21,1,23.476,40,50,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
28,1,26.966,40,100,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
19,1,27.698,40,150,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
12,1,27.987,40,200,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
13,1,27.568,40,250,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
22,1,28.035,40,300,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
20,1,29.023,40,350,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
9,1,30.213,40,400,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
30,1,31.465,40,450,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
2,1,22.948,40,0,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
24,1,23.687,40,50,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
5,1,26.945,40,100,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
16,1,27.012,40,150,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
10,1,26.568,40,200,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
26,1,27.238,40,250,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
4,1,28.023,40,300,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
7,1,29.789,40,350,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
23,1,30.123,40,400,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
18,1,31.003,40,450,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
25,1,22.377,40,0,P,Phacus,Flagellate,no,0
6,1,23.234,40,50,P,Phacus,Flagellate,no,0
15,1,26.966,40,100,P,Phacus,Flagellate,no,0
3,1,27.684,40,150,P,Phacus,Flagellate,no,0
29,1,28.328,40,200,P,Phacus,Flagellate,no,0
17,1,27.356,40,250,P,Phacus,Flagellate,no,0
27,1,28.637,40,300,P,Phacus,Flagellate,no,0
14,1,29.458,20,350,P,Phacus,Flagellate,no,0
1,1,30.023,40,400,P,Phacus,Flagellate,no,0
8,1,31.976,40,450,P,Phacus,Flagellate,no,0
11,1,22.853,40,0,PZ,Phacus,Flagellate,no,0
21,1,23.476,40,50,PZ,Phacus,Flagellate,no,1.5
28,1,26.966,40,100,PZ,Phacus,Flagellate,no,0
19,1,27.698,40,150,PZ,Phacus,Flagellate,no,0
12,1,27.987,40,200,PZ,Phacus,Flagellate,no,0
13,1,27.568,40,250,PZ,Phacus,Flagellate,no,0
22,1,28.035,40,300,PZ,Phacus,Flagellate,no,0
20,1,29.023,40,350,PZ,Phacus,Flagellate,no,0
9,1,30.213,40,400,PZ,Phacus,Flagellate,no,0
30,1,31.465,40,450,PZ,Phacus,Flagellate,no,0
2,1,22.948,40,0,PZN,Phacus,Flagellate,no,0
24,1,23.687,40,50,PZN,Phacus,Flagellate,no,0
5,1,26.945,40,100,PZN,Phacus,Flagellate,no,0
16,1,27.012,40,150,PZN,Phacus,Flagellate,no,0
10,1,26.568,40,200,PZN,Phacus,Flagellate,no,0
26,1,27.238,40,250,PZN,Phacus,Flagellate,no,0
4,1,28.023,40,300,PZN,Phacus,Flagellate,no,0
7,1,29.789,40,350,PZN,Phacus,Flagellate,no,0
23,1,30.123,40,400,PZN,Phacus,Flagellate,no,0
18,1,31.003,40,450,PZN,Phacus,Flagellate,no,0
25,1,22.377,40,0,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
6,1,23.234,40,50,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
15,1,26.966,40,100,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
3,1,27.684,40,150,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
29,1,28.328,40,200,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
17,1,27.356,40,250,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
27,1,28.637,40,300,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
14,1,29.458,20,350,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
1,1,30.023,40,400,P,Ovular.Unicell.Cyano,Cyanobacteria,no,1.5
8,1,31.976,40,450,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
11,1,22.853,40,0,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
21,1,23.476,40,50,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
28,1,26.966,40,100,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
19,1,27.698,40,150,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
12,1,27.987,40,200,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
13,1,27.568,40,250,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
22,1,28.035,40,300,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
20,1,29.023,40,350,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
9,1,30.213,40,400,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
30,1,31.465,40,450,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
2,1,22.948,40,0,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
24,1,23.687,40,50,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
5,1,26.945,40,100,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
16,1,27.012,40,150,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
10,1,26.568,40,200,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,1.5
26,1,27.238,40,250,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
4,1,28.023,40,300,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
7,1,29.789,40,350,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
23,1,30.123,40,400,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
18,1,31.003,40,450,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
25,1,22.377,40,0,P,Chlorococcus,Chryptomonas,no,0
6,1,23.234,40,50,P,Chlorococcus,Chryptomonas,no,0
15,1,26.966,40,100,P,Chlorococcus,Chryptomonas,no,0
3,1,27.684,40,150,P,Chlorococcus,Chryptomonas,no,0
29,1,28.328,40,200,P,Chlorococcus,Chryptomonas,no,0
17,1,27.356,40,250,P,Chlorococcus,Chryptomonas,no,0
27,1,28.637,40,300,P,Chlorococcus,Chryptomonas,no,0
14,1,29.458,20,350,P,Chlorococcus,Chryptomonas,no,0
1,1,30.023,40,400,P,Chlorococcus,Chryptomonas,no,0
8,1,31.976,40,450,P,Chlorococcus,Chryptomonas,no,0
11,1,22.853,40,0,PZ,Chlorococcus,Chryptomonas,no,0
21,1,23.476,40,50,PZ,Chlorococcus,Chryptomonas,no,0
28,1,26.966,40,100,PZ,Chlorococcus,Chryptomonas,no,0
19,1,27.698,40,150,PZ,Chlorococcus,Chryptomonas,no,0
12,1,27.987,40,200,PZ,Chlorococcus,Chryptomonas,no,0
13,1,27.568,40,250,PZ,Chlorococcus,Chryptomonas,no,3
22,1,28.035,40,300,PZ,Chlorococcus,Chryptomonas,no,0
20,1,29.023,40,350,PZ,Chlorococcus,Chryptomonas,no,0
9,1,30.213,40,400,PZ,Chlorococcus,Chryptomonas,no,3
30,1,31.465,40,450,PZ,Chlorococcus,Chryptomonas,no,0
2,1,22.948,40,0,PZN,Chlorococcus,Chryptomonas,no,0
24,1,23.687,40,50,PZN,Chlorococcus,Chryptomonas,no,0
5,1,26.945,40,100,PZN,Chlorococcus,Chryptomonas,no,0
16,1,27.012,40,150,PZN,Chlorococcus,Chryptomonas,no,0
10,1,26.568,40,200,PZN,Chlorococcus,Chryptomonas,no,0
26,1,27.238,40,250,PZN,Chlorococcus,Chryptomonas,no,0
4,1,28.023,40,300,PZN,Chlorococcus,Chryptomonas,no,0
7,1,29.789,40,350,PZN,Chlorococcus,Chryptomonas,no,0
23,1,30.123,40,400,PZN,Chlorococcus,Chryptomonas,no,0
18,1,31.003,40,450,PZN,Chroococcus,Chryptomonas,no,0
25,1,22.377,40,0,P,Chlamydomonas,Flagellate,no,0
6,1,23.234,40,50,P,Chlamydomonas,Flagellate,no,0
15,1,26.966,40,100,P,Chlamydomonas,Flagellate,no,0
3,1,27.684,40,150,P,Chlamydomonas,Flagellate,no,0
29,1,28.328,40,200,P,Chlamydomonas,Flagellate,no,0
17,1,27.356,40,250,P,Chlamydomonas,Flagellate,no,0
27,1,28.637,40,300,P,Chlamydomonas,Flagellate,no,0
14,1,29.458,20,350,P,Chlamydomonas,Flagellate,no,0
1,1,30.023,40,400,P,Chlamydomonas,Flagellate,no,0
8,1,31.976,40,450,P,Chlamydomonas,Flagellate,no,0
11,1,22.853,40,0,PZ,Chlamydomonas,Flagellate,no,0
21,1,23.476,40,50,PZ,Chlamydomonas,Flagellate,no,0
28,1,26.966,40,100,PZ,Chlamydomonas,Flagellate,no,0
19,1,27.698,40,150,PZ,Chlamydomonas,Flagellate,no,0
12,1,27.987,40,200,PZ,Chlamydomonas,Flagellate,no,0
13,1,27.568,40,250,PZ,Chlamydomonas,Flagellate,no,0
22,1,28.035,40,300,PZ,Chlamydomonas,Flagellate,no,0
20,1,29.023,40,350,PZ,Chlamydomonas,Flagellate,no,0
9,1,30.213,40,400,PZ,Chlamydomonas,Flagellate,no,0
30,1,31.465,40,450,PZ,Chlamydomonas,Flagellate,no,0
2,1,22.948,40,0,PZN,Chlamydomonas,Flagellate,no,0
24,1,23.687,40,50,PZN,Chlamydomonas,Flagellate,no,1.5
5,1,26.945,40,100,PZN,Chlamydomonas,Flagellate,no,0
16,1,27.012,40,150,PZN,Chlamydomonas,Flagellate,no,0
10,1,26.568,40,200,PZN,Chlamydomonas,Flagellate,no,0
26,1,27.238,40,250,PZN,Chlamydomonas,Flagellate,no,0
4,1,28.023,40,300,PZN,Chlamydomonas,Flagellate,no,0
7,1,29.789,40,350,PZN,Chlamydomonas,Flagellate,no,0
23,1,30.123,40,400,PZN,Chlamydomonas,Flagellate,no,0
18,1,31.003,40,450,PZN,Chlamydomonas,Flagellate,no,0
25,1,22.377,40,0,P,Anacystis,Cyanobacteria,no,0
6,1,23.234,40,50,P,Anacystis,Cyanobacteria,no,3
15,1,26.966,40,100,P,Anacystis,Cyanobacteria,no,0
3,1,27.684,40,150,P,Anacystis,Cyanobacteria,no,0
29,1,28.328,40,200,P,Anacystis,Cyanobacteria,no,0
17,1,27.356,40,250,P,Anacystis,Cyanobacteria,no,1.5
27,1,28.637,40,300,P,Anacystis,Cyanobacteria,no,3
14,1,29.458,20,350,P,Anacystis,Cyanobacteria,no,0
1,1,30.023,40,400,P,Anacystis,Cyanobacteria,no,0
8,1,31.976,40,450,P,Anacystis,Cyanobacteria,no,22.5
11,1,22.853,40,0,PZ,Anacystis,Cyanobacteria,no,10.5
21,1,23.476,40,50,PZ,Anacystis,Cyanobacteria,no,0
28,1,26.966,40,100,PZ,Anacystis,Cyanobacteria,no,0
19,1,27.698,40,150,PZ,Anacystis,Cyanobacteria,no,0
12,1,27.987,40,200,PZ,Anacystis,Cyanobacteria,no,0
13,1,27.568,40,250,PZ,Anacystis,Cyanobacteria,no,0
22,1,28.035,40,300,PZ,Anacystis,Cyanobacteria,no,0
20,1,29.023,40,350,PZ,Anacystis,Cyanobacteria,no,1.5
9,1,30.213,40,400,PZ,Anacystis,Cyanobacteria,no,6
30,1,31.465,40,450,PZ,Anacystis,Cyanobacteria,no,0
2,1,22.948,40,0,PZN,Anacystis,Cyanobacteria,no,0
24,1,23.687,40,50,PZN,Anacystis,Cyanobacteria,no,1.5
5,1,26.945,40,100,PZN,Anacystis,Cyanobacteria,no,0
16,1,27.012,40,150,PZN,Anacystis,Cyanobacteria,no,0
10,1,26.568,40,200,PZN,Anacystis,Cyanobacteria,no,0
26,1,27.238,40,250,PZN,Anacystis,Cyanobacteria,no,3
4,1,28.023,40,300,PZN,Anacystis,Cyanobacteria,no,0
7,1,29.789,40,350,PZN,Anacystis,Cyanobacteria,no,0
23,1,30.123,40,400,PZN,Anacystis,Cyanobacteria,no,0
18,1,31.003,40,450,PZN,Anacystis,Cyanobacteria,no,4.5
25,1,22.377,40,0,P,Dinoflagellate,Flagellate,no,0
6,1,23.234,40,50,P,Dinoflagellate,Flagellate,no,0
15,1,26.966,40,100,P,Dinoflagellate,Flagellate,no,6
3,1,27.684,40,150,P,Dinoflagellate,Flagellate,no,1.5
29,1,28.328,40,200,P,Dinoflagellate,Flagellate,no,0
17,1,27.356,40,250,P,Dinoflagellate,Flagellate,no,0
27,1,28.637,40,300,P,Dinoflagellate,Flagellate,no,0
14,1,29.458,20,350,P,Dinoflagellate,Flagellate,no,0
1,1,30.023,40,400,P,Dinoflagellate,Flagellate,no,0
8,1,31.976,40,450,P,Dinoflagellate,Flagellate,no,0
11,1,22.853,40,0,PZ,Dinoflagellate,Flagellate,no,0
21,1,23.476,40,50,PZ,Dinoflagellate,Flagellate,no,3
28,1,26.966,40,100,PZ,Dinoflagellate,Flagellate,no,0
19,1,27.698,40,150,PZ,Dinoflagellate,Flagellate,no,0
12,1,27.987,40,200,PZ,Dinoflagellate,Flagellate,no,0
13,1,27.568,40,250,PZ,Dinoflagellate,Flagellate,no,0
22,1,28.035,40,300,PZ,Dinoflagellate,Flagellate,no,3
20,1,29.023,40,350,PZ,Dinoflagellate,Flagellate,no,1.5
9,1,30.213,40,400,PZ,Dinoflagellate,Flagellate,no,0
30,1,31.465,40,450,PZ,Dinoflagellate,Flagellate,no,0
2,1,22.948,40,0,PZN,Dinoflagellate,Flagellate,no,0
24,1,23.687,40,50,PZN,Dinoflagellate,Flagellate,no,0
5,1,26.945,40,100,PZN,Dinoflagellate,Flagellate,no,3
16,1,27.012,40,150,PZN,Dinoflagellate,Flagellate,no,1.5
10,1,26.568,40,200,PZN,Dinoflagellate,Flagellate,no,1.5
26,1,27.238,40,250,PZN,Dinoflagellate,Flagellate,no,1.5
4,1,28.023,40,300,PZN,Dinoflagellate,Flagellate,no,0
7,1,29.789,40,350,PZN,Dinoflagellate,Flagellate,no,1.5
23,1,30.123,40,400,PZN,Dinoflagellate,Flagellate,no,3
18,1,31.003,40,450,PZN,Dinoflagellate,Flagellate,no,1.5
25,1,22.377,40,0,P,Mallomonas,Chrysophycea,no,0
6,1,23.234,40,50,P,Mallomonas,Chrysophycea,no,0
15,1,26.966,40,100,P,Mallomonas,Chrysophycea,no,0
3,1,27.684,40,150,P,Mallomonas,Chrysophycea,no,0
29,1,28.328,40,200,P,Mallomonas,Chrysophycea,no,0
17,1,27.356,40,250,P,Mallomonas,Chrysophycea,no,0
27,1,28.637,40,300,P,Mallomonas,Chrysophycea,no,1.5
14,1,29.458,20,350,P,Mallomonas,Chrysophycea,no,0
1,1,30.023,40,400,P,Mallomonas,Chrysophycea,no,0
8,1,31.976,40,450,P,Mallomonas,Chrysophycea,no,0
11,1,22.853,40,0,PZ,Mallomonas,Chrysophycea,no,0
21,1,23.476,40,50,PZ,Mallomonas,Chrysophycea,no,0
28,1,26.966,40,100,PZ,Mallomonas,Chrysophycea,no,0
19,1,27.698,40,150,PZ,Mallomonas,Chrysophycea,no,0
12,1,27.987,40,200,PZ,Mallomonas,Chrysophycea,no,0
13,1,27.568,40,250,PZ,Mallomonas,Chrysophycea,no,0
22,1,28.035,40,300,PZ,Mallomonas,Chrysophycea,no,0
20,1,29.023,40,350,PZ,Mallomonas,Chrysophycea,no,0
9,1,30.213,40,400,PZ,Mallomonas,Chrysophycea,no,0
30,1,31.465,40,450,PZ,Mallomonas,Chrysophycea,no,0
2,1,22.948,40,0,PZN,Mallomonas,Chrysophycea,no,0
24,1,23.687,40,50,PZN,Mallomonas,Chrysophycea,no,0
5,1,26.945,40,100,PZN,Mallomonas,Chrysophycea,no,0
16,1,27.012,40,150,PZN,Mallomonas,Chrysophycea,no,0
10,1,26.568,40,200,PZN,Mallomonas,Chrysophycea,no,0
26,1,27.238,40,250,PZN,Mallomonas,Chrysophycea,no,0
4,1,28.023,40,300,PZN,Mallomonas,Chrysophycea,no,0
7,1,29.789,40,350,PZN,Mallomonas,Chrysophycea,no,0
23,1,30.123,40,400,PZN,Mallomonas,Chrysophycea,no,0
18,1,31.003,40,450,PZN,Mallomonas,Chrysophycea,no,0
25,1,22.377,40,0,P,Merismopedia,Cyanobacteria,no,0
6,1,23.234,40,50,P,Merismopedia,Cyanobacteria,no,0
15,1,26.966,40,100,P,Merismopedia,Cyanobacteria,no,0
3,1,27.684,40,150,P,Merismopedia,Cyanobacteria,no,0
29,1,28.328,40,200,P,Merismopedia,Cyanobacteria,no,0
17,1,27.356,40,250,P,Merismopedia,Cyanobacteria,no,0
27,1,28.637,40,300,P,Merismopedia,Cyanobacteria,no,0
14,1,29.458,20,350,P,Merismopedia,Cyanobacteria,no,0
1,1,30.023,40,400,P,Merismopedia,Cyanobacteria,no,0
8,1,31.976,40,450,P,Merismopedia,Cyanobacteria,no,0
11,1,22.853,40,0,PZ,Merismopedia,Cyanobacteria,no,0
21,1,23.476,40,50,PZ,Merismopedia,Cyanobacteria,no,0
28,1,26.966,40,100,PZ,Merismopedia,Cyanobacteria,no,0
19,1,27.698,40,150,PZ,Merismopedia,Cyanobacteria,no,3
12,1,27.987,40,200,PZ,Merismopedia,Cyanobacteria,no,0
13,1,27.568,40,250,PZ,Merismopedia,Cyanobacteria,no,0
22,1,28.035,40,300,PZ,Merismopedia,Cyanobacteria,no,0
20,1,29.023,40,350,PZ,Merismopedia,Cyanobacteria,no,0
9,1,30.213,40,400,PZ,Merismopedia,Cyanobacteria,no,0
30,1,31.465,40,450,PZ,Merismopedia,Cyanobacteria,no,0
2,1,22.948,40,0,PZN,Merismopedia,Cyanobacteria,no,0
24,1,23.687,40,50,PZN,Merismopedia,Cyanobacteria,no,0
5,1,26.945,40,100,PZN,Merismopedia,Cyanobacteria,no,0
16,1,27.012,40,150,PZN,Merismopedia,Cyanobacteria,no,0
10,1,26.568,40,200,PZN,Merismopedia,Cyanobacteria,no,0
26,1,27.238,40,250,PZN,Merismopedia,Cyanobacteria,no,0
4,1,28.023,40,300,PZN,Merismopedia,Cyanobacteria,no,0
7,1,29.789,40,350,PZN,Merismopedia,Cyanobacteria,no,0
23,1,30.123,40,400,PZN,Merismopedia,Cyanobacteria,no,0
18,1,31.003,40,450,PZN,Merismopedia,Cyanobacteria,no,18
25,1,22.377,40,0,P,Paramecium,Cilliate,no,0
6,1,23.234,40,50,P,Paramecium,Cilliate,no,0
15,1,26.966,40,100,P,Paramecium,Cilliate,no,0
3,1,27.684,40,150,P,Paramecium,Cilliate,no,0
29,1,28.328,40,200,P,Paramecium,Cilliate,no,0
17,1,27.356,40,250,P,Paramecium,Cilliate,no,0
27,1,28.637,40,300,P,Paramecium,Cilliate,no,0
14,1,29.458,20,350,P,Paramecium,Cilliate,no,0
1,1,30.023,40,400,P,Paramecium,Cilliate,no,0
8,1,31.976,40,450,P,Paramecium,Cilliate,no,0
11,1,22.853,40,0,PZ,Paramecium,Cilliate,no,0
21,1,23.476,40,50,PZ,Paramecium,Cilliate,no,0
28,1,26.966,40,100,PZ,Paramecium,Cilliate,no,0
19,1,27.698,40,150,PZ,Paramecium,Cilliate,no,0
12,1,27.987,40,200,PZ,Paramecium,Cilliate,no,0
13,1,27.568,40,250,PZ,Paramecium,Cilliate,no,0
22,1,28.035,40,300,PZ,Paramecium,Cilliate,no,0
20,1,29.023,40,350,PZ,Paramecium,Cilliate,no,0
9,1,30.213,40,400,PZ,Paramecium,Cilliate,no,0
30,1,31.465,40,450,PZ,Paramecium,Cilliate,no,0
2,1,22.948,40,0,PZN,Paramecium,Cilliate,no,0
24,1,23.687,40,50,PZN,Paramecium,Cilliate,no,0
5,1,26.945,40,100,PZN,Paramecium,Cilliate,no,0
16,1,27.012,40,150,PZN,Paramecium,Cilliate,no,12
10,1,26.568,40,200,PZN,Paramecium,Cilliate,no,0
26,1,27.238,40,250,PZN,Paramecium,Cilliate,no,0
4,1,28.023,40,300,PZN,Paramecium,Cilliate,no,0
7,1,29.789,40,350,PZN,Paramecium,Cilliate,no,0
23,1,30.123,40,400,PZN,Paramecium,Cilliate,no,0
18,1,31.003,40,450,PZN,Paramecium,Cilliate,no,0
25,1,22.377,40,0,P,Fischerella,Cyanobacteria,yes,0
6,1,23.234,40,50,P,Fischerella,Cyanobacteria,yes,0
15,1,26.966,40,100,P,Fischerella,Cyanobacteria,yes,0
3,1,27.684,40,150,P,Fischerella,Cyanobacteria,yes,0
29,1,28.328,40,200,P,Fischerella,Cyanobacteria,yes,0
17,1,27.356,40,250,P,Fischerella,Cyanobacteria,yes,0
27,1,28.637,40,300,P,Fischerella,Cyanobacteria,yes,0
14,1,29.458,20,350,P,Fischerella,Cyanobacteria,yes,0
1,1,30.023,40,400,P,Fischerella,Cyanobacteria,yes,0
8,1,31.976,40,450,P,Fischerella,Cyanobacteria,yes,0
11,1,22.853,40,0,PZ,Fischerella,Cyanobacteria,yes,0
21,1,23.476,40,50,PZ,Fischerella,Cyanobacteria,yes,0
28,1,26.966,40,100,PZ,Fischerella,Cyanobacteria,yes,0
19,1,27.698,40,150,PZ,Fischerella,Cyanobacteria,yes,0
12,1,27.987,40,200,PZ,Fischerella,Cyanobacteria,yes,0
13,1,27.568,40,250,PZ,Fischerella,Cyanobacteria,yes,0
22,1,28.035,40,300,PZ,Fischerella,Cyanobacteria,yes,0
20,1,29.023,40,350,PZ,Fischerella,Cyanobacteria,yes,0
9,1,30.213,40,400,PZ,Fischerella,Cyanobacteria,yes,0
30,1,31.465,40,450,PZ,Fischerella,Cyanobacteria,yes,0
2,1,22.948,40,0,PZN,Fischerella,Cyanobacteria,yes,0
24,1,23.687,40,50,PZN,Fischerella,Cyanobacteria,yes,0
5,1,26.945,40,100,PZN,Fischerella,Cyanobacteria,yes,3
16,1,27.012,40,150,PZN,Fischerella,Cyanobacteria,yes,0
10,1,26.568,40,200,PZN,Fischerella,Cyanobacteria,yes,0
26,1,27.238,40,250,PZN,Fischerella,Cyanobacteria,yes,0
4,1,28.023,40,300,PZN,Fischerella,Cyanobacteria,yes,0
7,1,29.789,40,350,PZN,Fischerella,Cyanobacteria,yes,0
23,1,30.123,40,400,PZN,Fischerella,Cyanobacteria,yes,0
18,1,31.003,40,450,PZN,Fischerella,Cyanobacteria,yes,0
25,1,22.377,40,0,P,Amoeboid.Unicell,Flagellate,no,0
6,1,23.234,40,50,P,Amoeboid.Unicell,Flagellate,no,0
15,1,26.966,40,100,P,Amoeboid.Unicell,Flagellate,no,0
3,1,27.684,40,150,P,Amoeboid.Unicell,Flagellate,no,0
29,1,28.328,40,200,P,Amoeboid.Unicell,Flagellate,no,15
17,1,27.356,40,250,P,Amoeboid.Unicell,Flagellate,no,0
27,1,28.637,40,300,P,Amoeboid.Unicell,Flagellate,no,0
14,1,29.458,20,350,P,Amoeboid.Unicell,Flagellate,no,0
1,1,30.023,40,400,P,Amoeboid.Unicell,Flagellate,no,0
8,1,31.976,40,450,P,Amoeboid.Unicell,Flagellate,no,0
11,1,22.853,40,0,PZ,Amoeboid.Unicell,Flagellate,no,0
21,1,23.476,40,50,PZ,Amoeboid.Unicell,Flagellate,no,1.5
28,1,26.966,40,100,PZ,Amoeboid.Unicell,Flagellate,no,0
19,1,27.698,40,150,PZ,Amoeboid.Unicell,Flagellate,no,0
12,1,27.987,40,200,PZ,Amoeboid.Unicell,Flagellate,no,0
13,1,27.568,40,250,PZ,Amoeboid.Unicell,Flagellate,no,0
22,1,28.035,40,300,PZ,Amoeboid.Unicell,Flagellate,no,6
20,1,29.023,40,350,PZ,Amoeboid.Unicell,Flagellate,no,4.5
9,1,30.213,40,400,PZ,Amoeboid.Unicell,Flagellate,no,0
30,1,31.465,40,450,PZ,Amoeboid.Unicell,Flagellate,no,0
2,1,22.948,40,0,PZN,Amoeboid.Unicell,Flagellate,no,0
24,1,23.687,40,50,PZN,Amoeboid.Unicell,Flagellate,no,0
5,1,26.945,40,100,PZN,Amoeboid.Unicell,Flagellate,no,0
16,1,27.012,40,150,PZN,Amoeboid.Unicell,Flagellate,no,0
10,1,26.568,40,200,PZN,Amoeboid.Unicell,Flagellate,no,0
26,1,27.238,40,250,PZN,Amoeboid.Unicell,Flagellate,no,0
4,1,28.023,40,300,PZN,Amoeboid.Unicell,Flagellate,no,4.5
7,1,29.789,40,350,PZN,Amoeboid.Unicell,Flagellate,no,0
23,1,30.123,40,400,PZN,Amoeboid.Unicell,Flagellate,no,0
18,1,31.003,40,450,PZN,Amoeboid.Unicell,Flagellate,no,0
25,1,22.377,40,0,P,Diatom.C,Diatom,no,0
6,1,23.234,40,50,P,Diatom.C,Diatom,no,0
15,1,26.966,40,100,P,Diatom.C,Diatom,no,0
3,1,27.684,40,150,P,Diatom.C,Diatom,no,0
29,1,28.328,40,200,P,Diatom.C,Diatom,no,1.5
17,1,27.356,40,250,P,Diatom.C,Diatom,no,0
27,1,28.637,40,300,P,Diatom.C,Diatom,no,0
14,1,29.458,20,350,P,Diatom.C,Diatom,no,0
1,1,30.023,40,400,P,Diatom.C,Diatom,no,0
8,1,31.976,40,450,P,Diatom.C,Diatom,no,1.5
11,1,22.853,40,0,PZ,Diatom.C,Diatom,no,0
21,1,23.476,40,50,PZ,Diatom.C,Diatom,no,0
28,1,26.966,40,100,PZ,Diatom.C,Diatom,no,0
19,1,27.698,40,150,PZ,Diatom.C,Diatom,no,0
12,1,27.987,40,200,PZ,Diatom.C,Diatom,no,0
13,1,27.568,40,250,PZ,Diatom.C,Diatom,no,0
22,1,28.035,40,300,PZ,Diatom.C,Diatom,no,0
20,1,29.023,40,350,PZ,Diatom.C,Diatom,no,0
9,1,30.213,40,400,PZ,Diatom.C,Diatom,no,0
30,1,31.465,40,450,PZ,Diatom.C,Diatom,no,0
2,1,22.948,40,0,PZN,Diatom.C,Diatom,no,0
24,1,23.687,40,50,PZN,Diatom.C,Diatom,no,0
5,1,26.945,40,100,PZN,Diatom.C,Diatom,no,0
16,1,27.012,40,150,PZN,Diatom.C,Diatom,no,1.5
10,1,26.568,40,200,PZN,Diatom.C,Diatom,no,0
26,1,27.238,40,250,PZN,Diatom.C,Diatom,no,0
4,1,28.023,40,300,PZN,Diatom.C,Diatom,no,1.5
7,1,29.789,40,350,PZN,Diatom.C,Diatom,no,0
23,1,30.123,40,400,PZN,Diatom.C,Diatom,no,0
18,1,31.003,40,450,PZN,Diatom.C,Diatom,no,0
25,1,22.377,40,0,P,Diatom.A,Diatom,no,0
6,1,23.234,40,50,P,Diatom.A,Diatom,no,0
15,1,26.966,40,100,P,Diatom.A,Diatom,no,0
3,1,27.684,40,150,P,Diatom.A,Diatom,no,0
